      1	   0.23	  -0.20	  0.007	0.99895	   0.03	  -0.16	 -0.006	0.99876			#	   0.00	  71.96	
      2	   0.11	  -0.93	  0.009	0.99872	   0.22	  -0.94	  0.008	0.99865			#	   0.03	  71.70	
      3	   0.12	  -0.45	 -0.001	0.99862	   0.09	  -0.58	 -0.001	0.99866			#	   0.03	  72.48	
      4	  -0.31	  -0.09	  0.006	0.99984	  -0.11	  -0.63	  0.009	0.99975			#	   0.02	  71.57	
      5	   0.05	   0.19	 -0.009	1.00129	  -0.39	   0.45	 -0.004	1.00110			#	   0.02	  71.53	
      6	   0.71	  -0.84	 -0.008	1.00137	   0.93	  -0.27	 -0.026	1.00124			#	   0.04	  72.74	
      7	  -0.17	  -1.62	  0.001	1.00151	   0.01	  -1.59	 -0.001	1.00159			#	   0.09	  72.53	
      8	  -0.05	  -0.99	  0.018	1.00007	  -0.36	  -1.45	  0.001	1.00033			#	   0.05	  72.01	
      9	   0.27	   0.14	  0.020	0.99857	   0.01	  -0.11	  0.034	0.99844			#	   0.02	  72.79	
     10	   0.75	  -0.83	  0.007	0.99856	   0.63	  -0.11	 -0.000	0.99854			#	   0.04	  72.83	
     11	   0.94	  -1.23	  0.007	0.99887	   1.05	  -2.13	 -0.007	0.99873			#	   0.07	  71.18	
     12	   0.49	   0.96	  0.012	0.99983	   0.56	   0.48	  0.015	0.99974			#	   0.03	  70.70	
     13	   1.68	   0.91	  0.010	1.00049	   0.91	   0.76	 -0.012	1.00024			#	   0.05	  72.01	
     14	   1.93	   0.78	 -0.005	1.00058	   2.28	   1.19	 -0.006	1.00011			#	   0.06	  72.14	
     15	   1.25	  -0.64	 -0.017	1.00075	   1.15	  -0.53	 -0.038	1.00060			#	   0.04	  72.01	
     16	   2.13	  -0.38	 -0.003	1.00084	   1.52	  -0.35	 -0.024	1.00094			#	   0.05	  72.48	
     17	   2.98	  -0.79	  0.003	1.00059	   2.92	  -0.73	 -0.020	1.00035			#	   0.10	  71.48	
     18	   2.57	  -0.44	 -0.011	1.00088	   2.78	  -0.77	 -0.033	1.00103			#	   0.09	  71.05	
     19	   1.65	  -0.44	 -0.017	1.00080	   1.76	  -0.45	 -0.028	1.00068			#	   0.04	  71.96	
     20	   1.74	   0.12	 -0.010	1.00067	   1.45	  -0.52	 -0.027	1.00051			#	   0.04	  72.22	
     21	   3.22	   0.88	  0.002	0.99989	   1.89	   0.99	 -0.033	1.00001			#	   0.11	  72.05	
     22	   5.18	  -0.47	  0.014	0.99995	   5.00	  -0.32	 -0.040	0.99950			#	   0.22	  70.53	
     23	   4.69	   0.12	  0.018	0.99994	   4.48	   0.53	 -0.013	1.00019			#	   0.18	  70.75	
     24	   4.87	  -2.49	  0.018	0.99992	   5.23	  -1.74	 -0.031	0.99972			#	   0.27	  69.05	
