      1	   0.08	   0.00	  0.006	0.99998							#	   0.00	  52.83	
      2	  -0.29	   0.08	  0.003	1.00000							#	   0.01	  52.02	
      3	   0.35	   0.13	 -0.004	1.00001							#	   0.01	  51.72	
      4	  -0.32	  -0.37	  0.004	0.99999							#	   0.02	  50.56	
      5	   0.41	   0.13	  0.005	1.00000							#	   0.02	  52.47	
      6	  -0.04	   0.09	  0.002	0.99996							#	   0.01	  52.58	
      7	   0.33	   0.04	 -0.002	1.00003							#	   0.01	  52.32	
      8	   0.03	  -0.04	  0.002	0.99999							#	   0.01	  52.88	
      9	  -0.05	   0.25	  0.001	1.00004							#	   0.02	  52.07	
     10	   0.33	  -0.15	 -0.002	0.99992							#	   0.02	  52.32	
     11	  -0.74	   0.05	 -0.001	1.00002							#	   0.02	  51.77	
     12	  -0.29	   0.04	  0.001	1.00001							#	   0.01	  52.42	
     13	  -0.30	  -0.02	  0.001	0.99997							#	   0.02	  52.17	
     14	  -0.32	  -0.06	  0.002	1.00000							#	   0.02	  52.53	
     15	  -0.42	   0.04	 -0.003	1.00002							#	   0.02	  51.97	
     16	  -0.51	  -0.10	  0.002	0.99999							#	   0.02	  51.82	
     17	  -0.21	  -0.09	  0.004	1.00000							#	   0.01	  52.98	
     18	  -0.35	   0.02	  0.004	0.99999							#	   0.01	  52.58	
     19	  -0.52	   0.14	 -0.002	0.99999							#	   0.02	  52.12	
     20	  -0.23	   0.05	 -0.002	0.99998							#	   0.01	  52.78	
     21	   0.13	  -0.10	  0.001	1.00001							#	   0.01	  52.88	
     22	  -0.32	  -0.11	 -0.000	1.00001							#	   0.02	  52.22	
     23	   0.01	  -0.17	  0.005	0.99999							#	   0.01	  52.73	
     24	  -0.31	   0.19	  0.002	1.00002							#	   0.01	  52.27	
     25	  -0.31	   0.02	  0.002	0.99999							#	   0.02	  52.83	
     26	  -0.13	  -0.12	  0.001	0.99999							#	   0.01	  52.58	
     27	  -0.21	  -0.05	  0.002	0.99997							#	   0.01	  53.08	
     28	  -0.05	  -0.09	  0.000	1.00002							#	   0.01	  53.18	
     29	  -0.28	   0.01	  0.001	1.00000							#	   0.01	  53.13	
     30	  -0.51	  -0.08	  0.000	0.99999							#	   0.03	  50.61	
     31	  -0.48	   0.19	  0.003	1.00003							#	   0.02	  51.72	
     32	   0.00	   0.21	  0.004	0.99999							#	   0.01	  52.22	
     33	  -0.23	   0.23	  0.002	1.00001							#	   0.02	  52.53	
     34	  -0.18	   0.20	  0.002	1.00003							#	   0.02	  52.53	
     35	   0.17	   0.13	 -0.001	0.99999							#	   0.01	  53.08	
     36	   0.09	   0.29	  0.004	1.00008							#	   0.02	  51.57	
     37	   0.18	   0.21	  0.002	1.00001							#	   0.02	  52.47	
