      1	   0.44	   1.23	  0.001	0.99998							#	   0.03	  59.70	
      2	   0.57	   1.18	  0.001	0.99999							#	   0.11	  60.35	
      3	   0.69	   1.71	 -0.001	0.99997							#	   0.18	  61.52	
      4	   1.20	   1.98	 -0.004	0.99995							#	   0.25	  62.07	
      5	   1.12	   2.02	 -0.004	1.00002							#	   0.25	  61.11	
      6	   1.49	   0.55	  0.001	0.99993							#	   0.11	  56.31	
      7	   0.95	   0.85	 -0.001	0.99998							#	   0.09	  61.31	
      8	   0.45	   0.69	 -0.007	0.99993							#	   0.07	  58.33	
      9	  -0.19	   0.33	 -0.005	1.00001							#	   0.04	  60.86	
     10	  -0.30	   0.40	 -0.008	0.99986							#	   0.05	  60.66	
     11	  -0.13	   0.49	 -0.010	0.99992							#	   0.05	  63.54	
     12	  -0.37	   1.08	 -0.005	0.99986							#	   0.09	  59.80	
     13	   0.37	   1.63	 -0.004	0.99989							#	   0.16	  60.76	
     14	  -0.39	   2.11	  0.004	0.99975							#	   0.24	  64.39	
     15	  -0.05	   2.20	  0.004	0.99983							#	   0.25	  66.36	
     16	  -0.10	   2.56	  0.009	0.99972							#	   0.29	  64.44	
     17	  -0.20	   2.50	  0.009	0.99976							#	   0.29	  64.04	
     18	  -0.68	   2.35	  0.011	0.99974							#	   0.28	  60.61	
     19	  -0.72	   2.03	  0.011	0.99980							#	   0.22	  59.19	
     20	  -1.13	   1.52	  0.003	0.99953							#	   0.22	  45.76	
     21	  -0.80	   1.71	  0.009	0.99965							#	   0.18	  55.51	
     22	  -1.01	   1.71	  0.009	0.99970							#	   0.19	  54.75	
     23	  -1.26	   1.49	  0.012	0.99970							#	   0.20	  55.81	
     24	  -0.78	   1.15	  0.021	0.99961							#	   0.25	  42.78	
     25	  -0.80	   1.45	  0.027	0.99977							#	   0.21	  50.66	
     26	  -0.59	   1.74	  0.033	0.99962							#	   0.21	  52.63	
     27	  -0.48	   1.82	  0.033	0.99967							#	   0.23	  50.10	
     28	  -1.38	   1.41	  0.036	0.99957							#	   0.21	  53.13	
     29	  -1.66	   1.79	  0.027	0.99961							#	   0.26	  50.56	
     30	  -1.33	   1.72	  0.035	0.99958							#	   0.27	  48.59	
     31	  -1.23	   2.73	  0.043	0.99956							#	   0.38	  50.30	
     32	  -1.06	   3.13	  0.040	0.99963							#	   0.46	  51.11	
     33	  -1.26	   3.47	  0.039	0.99962							#	   0.56	  54.95	
     34	  -2.19	   3.88	  0.042	0.99977							#	   0.78	  53.54	
     35	  -2.34	   4.19	  0.035	0.99974							#	   0.91	  53.13	
     36	  -2.31	   4.93	  0.035	0.99950							#	   1.02	  51.72	
     37	  -2.33	   5.12	  0.029	0.99950							#	   0.98	  56.21	
     38	  -2.57	   5.96	  0.026	0.99958							#	   1.35	  56.82	
     39	  -1.93	   6.16	  0.032	0.99952							#	   1.05	  58.03	
     40	  -2.24	   6.25	  0.038	0.99973							#	   1.25	  54.44	
     41	  -2.01	   4.95	  0.035	0.99966							#	   0.80	  56.52	
     42	  -2.48	   4.71	  0.025	0.99961							#	   0.74	  53.48	
     43	  -2.66	   3.62	  0.028	0.99954							#	   0.52	  52.07	
     44	  -2.34	   3.31	  0.018	0.99955							#	   0.44	  51.16	
     45	  -2.13	   2.59	  0.025	0.99963							#	   0.32	  52.37	
     46	  -2.25	   2.23	  0.025	0.99968							#	   0.33	  47.68	
     47	  -2.11	   1.68	  0.021	0.99963							#	   0.24	  46.52	
     48	  -2.10	   1.39	  0.026	0.99959							#	   0.25	  45.96	
     49	  -1.84	   1.09	  0.025	0.99950							#	   0.23	  47.63	
     50	  -1.53	   1.10	  0.024	0.99958							#	   0.21	  48.89	
     51	  -1.19	   0.97	  0.023	0.99954							#	   0.17	  48.13	
     52	  -1.35	   0.75	  0.012	0.99958							#	   0.16	  48.13	
     53	  -1.50	   0.44	  0.004	0.99954							#	   0.16	  43.48	
     54	  -2.23	   0.08	  0.000	0.99957							#	   0.22	  44.70	
     55	  -0.75	   0.92	  0.005	0.99944							#	   0.13	  47.63	
     56	  -1.20	   1.70	  0.006	0.99937							#	   0.20	  47.27	
     57	  -1.62	   1.34	  0.002	0.99941							#	   0.22	  45.30	
     58	  -2.66	   1.02	  0.007	0.99968							#	   0.30	  41.16	
     59	  -1.91	   1.50	  0.004	0.99967							#	   0.23	  43.59	
     60	  -1.78	   1.65	  0.005	0.99958							#	   0.25	  40.40	
     61	  -2.23	   1.21	  0.006	0.99963							#	   0.23	  43.99	
     62	  -2.31	   0.92	 -0.000	0.99966							#	   0.23	  41.97	
     63	  -2.13	   0.88	  0.011	0.99965							#	   0.21	  41.16	
     64	  -2.21	   1.14	  0.010	0.99953							#	   0.25	  43.64	
     65	  -2.23	   0.93	  0.012	0.99961							#	   0.25	  45.71	
     66	  -2.08	   0.84	  0.009	0.99953							#	   0.22	  45.15	
     67	  -1.59	   0.84	  0.009	0.99949							#	   0.18	  47.78	
     68	  -1.71	   0.74	  0.012	0.99958							#	   0.19	  48.89	
