      1	   0.07	  -0.40	 -0.000	0.99997							#	   0.01	  48.89	
      2	   0.16	  -0.41	  0.001	1.00000							#	   0.03	  48.48	
      3	   0.41	  -0.20	 -0.000	0.99998							#	   0.03	  48.59	
      4	   0.05	  -0.70	  0.002	0.99992							#	   0.04	  48.54	
      5	  -0.38	  -0.30	  0.001	1.00000							#	   0.03	  48.69	
      6	  -0.17	  -0.13	  0.004	1.00004							#	   0.03	  49.39	
      7	   0.11	   0.26	  0.001	0.99996							#	   0.03	  49.09	
      8	   0.29	   0.09	  0.002	1.00002							#	   0.03	  49.19	
      9	   0.18	   0.12	  0.007	1.00001							#	   0.03	  49.75	
     10	   1.29	   0.03	  0.008	0.99997							#	   0.05	  48.23	
     11	   1.45	   0.03	  0.008	0.99998							#	   0.06	  48.33	
     12	   0.77	  -0.06	  0.007	0.99998							#	   0.03	  48.33	
     13	   0.88	  -0.17	  0.008	1.00002							#	   0.03	  48.69	
     14	   0.48	   0.10	  0.001	0.99997							#	   0.03	  48.54	
     15	   0.56	  -0.28	  0.006	1.00001							#	   0.03	  48.69	
     16	   0.43	  -0.15	  0.004	1.00007							#	   0.03	  48.59	
     17	   0.03	  -0.06	 -0.002	1.00002							#	   0.02	  49.80	
     18	  -0.25	  -0.34	  0.001	1.00002							#	   0.03	  48.79	
     19	  -0.41	  -0.12	  0.001	0.99999							#	   0.02	  49.34	
     20	   0.00	   0.26	 -0.001	1.00000							#	   0.03	  49.65	
     21	  -0.34	   0.11	  0.004	0.99995							#	   0.02	  49.14	
     22	  -0.13	   0.01	  0.003	0.99999							#	   0.02	  49.85	
     23	  -0.25	  -0.37	  0.008	1.00001							#	   0.03	  48.74	
     24	  -0.06	  -0.55	  0.002	0.99994							#	   0.03	  49.09	
     25	  -0.20	  -0.75	  0.004	0.99997							#	   0.04	  49.19	
     26	  -0.37	  -0.46	  0.006	1.00002							#	   0.03	  48.43	
     27	   0.17	   0.03	  0.005	0.99998							#	   0.02	  49.44	
     28	   0.02	  -0.09	  0.004	1.00002							#	   0.02	  50.05	
     29	   0.16	  -0.45	  0.001	0.99994							#	   0.03	  48.79	
     30	  -0.01	   0.06	  0.001	0.99998							#	   0.06	  48.33	
     31	   0.14	  -0.32	  0.000	1.00007							#	   0.03	  49.09	
     32	   0.10	  -0.11	 -0.001	1.00003							#	   0.02	  49.19	
     33	  -0.00	   0.04	  0.005	0.99998							#	   0.02	  49.49	
     34	  -0.22	   0.01	  0.006	0.99999							#	   0.02	  49.39	
     35	  -0.07	   0.14	  0.005	0.99998							#	   0.02	  49.65	
     36	  -0.09	  -0.25	  0.004	1.00004							#	   0.02	  48.99	
     37	  -0.19	   0.38	  0.008	1.00002							#	   0.03	  49.09	
     38	   0.03	  -0.11	  0.005	1.00002							#	   0.02	  49.60	
     39	  -0.34	  -0.21	  0.007	1.00000							#	   0.02	  48.69	
     40	  -0.16	  -0.15	  0.002	1.00001							#	   0.02	  49.19	
     41	  -0.02	  -0.38	  0.004	0.99998							#	   0.03	  48.69	
     42	  -0.11	  -0.82	  0.005	0.99995							#	   0.04	  49.04	
     43	  -0.10	  -0.66	  0.007	0.99997							#	   0.03	  48.84	
     44	  -0.28	  -0.40	  0.008	0.99998							#	   0.03	  48.23	
     45	  -0.35	  -0.62	  0.003	0.99990							#	   0.03	  48.23	
     46	  -0.37	  -0.63	 -0.001	0.99993							#	   0.03	  48.43	
     47	  -0.20	  -0.66	  0.005	0.99999							#	   0.04	  48.64	
     48	  -0.18	   0.06	  0.002	0.99998							#	   0.02	  49.65	
     49	  -0.29	  -0.20	  0.001	1.00003							#	   0.03	  48.64	
     50	  -0.31	  -0.14	  0.002	1.00003							#	   0.03	  48.69	
