      1	   0.19	   1.99	 -0.005	0.99983	  -0.62	   2.90	  0.004	0.99940			#	   0.04	  51.57	
      2	   1.05	   1.11	 -0.022	0.99993	   1.11	  -0.02	 -0.010	0.99959			#	   0.08	  52.58	
      3	   1.90	   3.41	 -0.028	1.00006	   0.98	   2.93	 -0.036	0.99958			#	   0.33	  53.23	
      4	   1.99	   9.28	 -0.010	1.00008	   3.31	   9.39	 -0.031	0.99923			#	   1.72	  53.43	
      5	  -0.70	   3.50	 -0.010	0.99827	  -1.26	   3.14	  0.021	0.99740			#	   0.20	  53.38	
      6	   1.75	   4.68	 -0.004	0.99879	   0.02	   4.11	 -0.022	0.99794			#	   0.43	  54.55	
      7	   4.33	   4.90	  0.031	1.00050	   3.05	   5.02	 -0.017	1.00008			#	   0.64	  55.35	
      8	   3.62	   3.84	  0.044	0.99916	   5.05	   6.20	  0.024	0.99944			#	   0.52	  55.66	
      9	   0.55	   0.94	  0.000	0.99839	   1.19	  -0.04	  0.052	0.99782			#	   0.05	  55.76	
     10	   0.25	   3.69	 -0.019	1.00004	  -0.45	   2.59	 -0.003	0.99987			#	   0.30	  55.61	
     11	   1.58	   3.27	 -0.047	1.00002	   0.63	   4.39	 -0.054	0.99941			#	   0.36	  55.86	
     12	   2.97	   2.04	  0.000	1.00113	   2.47	   1.71	 -0.036	1.00080			#	   0.26	  55.05	
     13	   3.05	   3.61	  0.018	1.00113	   2.82	   3.19	  0.006	1.00114			#	   0.51	  56.06	
     14	   1.65	   3.90	 -0.009	1.00016	   2.52	   4.23	  0.008	0.99989			#	   0.47	  56.52	
     15	   0.54	   4.01	 -0.026	1.00084	  -0.05	   3.09	 -0.012	1.00029			#	   0.42	  56.21	
     16	   2.44	   5.27	  0.011	1.00078	   1.12	   4.79	 -0.027	0.99999			#	   0.76	  56.57	
     17	   4.21	   5.70	  0.043	1.00085	   3.01	   6.49	  0.024	1.00076			#	   1.21	  58.13	
     18	   5.49	   3.25	  0.027	1.00128	   4.90	   4.49	  0.010	1.00099			#	   0.70	  58.69	
     19	   4.42	   2.85	  0.010	1.00132	   5.15	   2.81	 -0.010	1.00176			#	   0.57	  58.33	
     20	   1.04	   2.48	 -0.004	1.00010	   2.65	   2.90	  0.008	0.99992			#	   0.18	  58.74	
     21	  -1.02	   2.22	 -0.011	0.99979	  -1.22	   1.66	  0.019	0.99929			#	   0.13	  59.44	
     22	  -0.06	   2.84	 -0.001	0.99990	  -0.08	   2.95	 -0.031	0.99938			#	   0.14	  59.29	
     23	  -1.55	   2.90	  0.018	0.99986	  -0.64	   2.52	  0.044	0.99940			#	   0.21	  59.70	
     24	  -1.19	   2.92	  0.015	0.99947	  -2.06	   2.61	  0.028	0.99828			#	   0.29	  59.90	
     25	   0.60	   3.68	  0.019	1.00000	  -0.11	   3.66	  0.010	0.99954			#	   0.32	  60.61	
     26	   1.32	   3.24	  0.016	1.00007	   0.97	   3.36	  0.009	0.99943			#	   0.30	  60.51	
     27	   1.13	   3.51	  0.031	1.00014	   1.25	   3.79	  0.020	0.99979			#	   0.34	  60.40	
     28	   1.02	   3.26	  0.042	0.99975	   1.16	   2.36	  0.045	0.99902			#	   0.30	  60.51	
     29	   0.87	   4.24	  0.045	1.00032	  -0.40	   4.69	  0.060	1.00028			#	   0.51	  61.46	
     30	   3.33	   2.29	  0.010	1.00026	   2.62	   3.59	 -0.011	1.00009			#	   0.45	  60.66	
     31	   2.36	   1.67	 -0.015	1.00021	   3.50	   0.91	 -0.010	1.00007			#	   0.23	  62.07	
     32	  -0.24	   3.62	 -0.026	1.00015	   0.19	   2.77	 -0.005	0.99972			#	   0.32	  62.78	
     33	   0.03	   4.34	 -0.032	0.99967	  -0.38	   3.56	 -0.020	0.99875			#	   0.50	  62.42	
     34	   0.39	   5.84	 -0.012	0.99992	  -0.18	   5.74	 -0.020	0.99896			#	   0.86	  63.38	
     35	   3.12	   5.19	 -0.007	1.00027	   0.69	   5.56	 -0.013	0.99993			#	   1.02	  62.98	
     36	   5.88	   5.14	 -0.013	1.00072	   4.53	   5.19	 -0.051	1.00047			#	   1.22	  63.94	
     37	   6.19	   5.01	 -0.024	1.00076	   6.19	   5.88	 -0.049	1.00078			#	   1.03	  64.49	
     38	   3.63	   3.52	 -0.053	1.00046	   4.71	   4.18	 -0.061	1.00070			#	   0.47	  64.75	
     39	   1.45	   2.23	 -0.060	1.00009	   1.63	   2.65	 -0.043	0.99987			#	   0.16	  65.00	
     40	   1.78	   1.80	 -0.070	1.00005	   1.36	   1.72	 -0.081	0.99988			#	   0.14	  65.66	
     41	   1.74	   2.67	 -0.056	1.00035	   1.53	   2.15	 -0.070	1.00012			#	   0.20	  64.95	
     42	   2.56	   2.84	 -0.035	1.00030	   1.76	   2.92	 -0.057	1.00011			#	   0.31	  66.16	
     43	   2.58	   3.67	 -0.009	1.00035	   2.89	   3.01	 -0.039	0.99993			#	   0.57	  65.86	
     44	   2.05	   4.97	  0.017	1.00021	   1.21	   4.70	  0.017	1.00009			#	   0.84	  65.71	
     45	   3.17	   4.48	 -0.001	1.00017	   2.66	   5.28	 -0.017	0.99957			#	   0.85	  67.17	
     46	   3.04	   3.37	  0.005	1.00054	   2.63	   4.26	 -0.010	1.00043			#	   0.54	  66.67	
     47	   2.79	   2.78	 -0.007	1.00015	   3.02	   2.54	 -0.021	1.00012			#	   0.42	  67.02	
     48	   1.56	   3.42	 -0.001	1.00043	   1.69	   3.27	 -0.001	1.00029			#	   0.39	  67.93	
     49	   2.93	   3.07	  0.027	1.00026	   1.13	   2.74	  0.013	1.00009			#	   0.52	  68.03	
     50	   4.76	   4.72	  0.022	1.00046	   4.72	   4.13	 -0.007	1.00032			#	   1.19	  68.99	
     51	   3.44	   4.68	  0.004	1.00055	   3.03	   5.56	  0.016	1.00076			#	   0.75	  69.19	
     52	   3.35	   3.80	 -0.029	1.00035	   3.21	   3.69	 -0.033	0.99998			#	   0.64	  70.15	
     53	   3.98	   4.81	 -0.018	1.00044	   2.54	   4.62	 -0.051	1.00042			#	   0.93	  70.10	
     54	   5.53	   4.99	  0.006	1.00051	   5.07	   5.05	 -0.042	1.00027			#	   1.13	  71.06	
     55	   4.41	   4.35	  0.016	1.00047	   4.39	   5.37	  0.009	1.00063			#	   0.72	  71.67	
     56	   3.31	   3.39	 -0.000	1.00050	   3.75	   3.05	 -0.008	1.00014			#	   0.48	  71.36	
     57	   2.73	   4.56	  0.005	1.00010	   2.56	   4.14	 -0.019	0.99994			#	   0.56	  71.97	
     58	   1.63	   5.12	  0.027	1.00053	   1.56	   5.06	  0.033	1.00008			#	   0.58	  72.32	
     59	   3.13	   4.89	  0.030	1.00027	   2.16	   4.83	  0.006	0.99978			#	   0.73	  72.78	
     60	   2.55	   6.67	  0.029	1.00029	   3.14	   5.87	  0.033	0.99991			#	   1.29	  72.68	
     61	   1.03	   6.24	 -0.022	1.00002	   0.96	   7.41	  0.016	0.99908			#	   0.80	  74.09	
     62	   2.72	   4.28	 -0.042	0.99995	   1.68	   4.26	 -0.067	0.99907			#	   0.61	  73.99	
