      1	  -0.13	  -0.79	  0.007	0.99998							#	   0.26	  84.24	
      2	  -0.82	  -0.79	  0.005	1.00000							#	   0.93	  83.43	
      3	  -0.51	  -0.94	  0.006	1.00003							#	   0.69	  83.48	
      4	  -0.16	  -0.76	  0.011	1.00004							#	   0.58	  83.99	
      5	  -0.41	  -0.83	  0.005	0.99998							#	   0.50	  84.24	
      6	  -0.25	  -0.63	  0.013	1.00003							#	   0.55	  83.59	
      7	  -0.05	  -0.29	  0.011	0.99984							#	   0.54	  83.48	
      8	   0.15	  -0.09	  0.000	0.99996							#	   0.49	  84.90	
      9	  -0.06	   0.06	  0.004	0.99998							#	   0.38	  85.00	
     10	  -0.10	  -0.35	  0.000	1.00000							#	   0.27	  85.20	
     11	  -0.49	  -0.07	 -0.001	0.99998							#	   0.21	  85.76	
     12	  -0.20	  -0.99	  0.002	1.00000							#	   0.22	  84.75	
     13	  -0.35	  -0.92	 -0.001	1.00003							#	   0.24	  86.11	
     14	  -0.40	  -0.22	  0.003	0.99998							#	   0.15	  86.46	
     15	   0.29	  -0.17	  0.000	0.99998							#	   0.16	  86.21	
     16	  -0.09	  -0.02	  0.030	0.99994							#	   0.22	  83.94	
     17	  -0.36	  -0.29	  0.023	0.99991							#	   0.24	  84.09	
     18	  -0.50	  -0.87	  0.027	0.99998							#	   0.31	  84.55	
     19	  -0.39	  -0.64	  0.023	0.99999							#	   0.25	  83.23	
     20	  -0.38	  -0.85	  0.002	0.99998							#	   0.27	  85.71	
     21	  -0.69	  -0.98	  0.004	0.99991							#	   0.31	  84.60	
     22	  -0.42	  -0.90	  0.014	0.99994							#	   0.41	  84.14	
     23	  -1.09	  -1.01	  0.029	0.99994							#	   0.46	  83.94	
     24	  -0.84	  -1.45	  0.019	1.00002							#	   0.45	  84.95	
     25	  -0.73	  -1.16	  0.015	0.99992							#	   0.38	  84.90	
     26	  -0.74	  -1.41	  0.010	1.00000							#	   0.51	  83.89	
     27	  -0.83	  -1.55	  0.025	0.99993							#	   0.49	  83.43	
     28	  -0.99	  -0.95	  0.027	0.99993							#	   0.39	  83.43	
     29	  -0.75	  -0.84	  0.025	0.99996							#	   0.31	  83.69	
     30	  -0.78	  -1.02	  0.035	0.99998							#	   0.52	  81.26	
     31	  -0.88	  -0.83	  0.030	0.99993							#	   0.32	  83.18	
     32	  -0.90	  -1.14	  0.036	0.99989							#	   0.27	  83.74	
     33	  -0.99	  -1.08	  0.035	0.99991							#	   0.29	  81.41	
     34	  -1.00	  -0.95	  0.035	0.99983							#	   0.37	  80.91	
     35	  -0.64	  -1.46	  0.027	0.99978							#	   0.41	  81.11	
     36	  -1.07	  -1.48	  0.043	0.99986							#	   0.35	  82.53	
     37	  -1.02	  -0.76	  0.039	0.99983							#	   0.40	  81.26	
     38	  -0.88	  -0.84	  0.037	0.99980							#	   0.44	  79.09	
     39	  -0.75	  -0.58	  0.029	0.99984							#	   0.58	  78.84	
     40	  -0.36	  -0.33	  0.021	0.99976							#	   0.49	  78.08	
     41	  -0.55	  -0.51	  0.040	0.99967							#	   0.56	  78.23	
