      1	  -1.92	  -0.00	  0.001	0.99867							#	   0.11	  18.28	
      2	  -2.16	  -0.17	  0.005	0.99871							#	   0.41	  16.62	
      3	  -1.88	  -0.06	  0.001	0.99874							#	   0.39	  17.07	
      4	  -1.83	  -0.27	  0.007	0.99883							#	   0.42	  16.62	
      5	  -2.29	  -0.32	  0.006	0.99879							#	   0.42	  15.86	
      6	  -2.12	   0.04	  0.004	0.99876							#	   0.40	  16.82	
      7	  -1.97	  -0.33	  0.005	0.99864							#	   0.42	  17.22	
      8	  -1.65	  -0.02	  0.005	0.99872							#	   0.38	  17.12	
      9	  -1.98	   0.14	  0.008	0.99873							#	   0.39	  17.63	
     10	  -1.89	  -0.04	  0.004	0.99884							#	   0.45	  16.31	
     11	  -1.83	   0.12	  0.007	0.99882							#	   0.43	  16.97	
     12	  -1.74	  -0.23	  0.003	0.99862							#	   0.42	  17.12	
     13	  -1.96	  -0.16	  0.008	0.99884							#	   0.41	  17.22	
     14	  -1.86	  -0.08	  0.004	0.99887							#	   0.45	  15.35	
     15	  -2.21	  -0.18	  0.007	0.99877							#	   0.43	  16.36	
     16	  -1.91	  -0.02	  0.010	0.99875							#	   0.38	  16.97	
     17	  -1.92	   0.14	  0.010	0.99881							#	   0.34	  17.12	
     18	  -1.61	  -0.19	  0.009	0.99878							#	   0.35	  15.66	
     19	  -1.99	  -0.03	  0.009	0.99884							#	   0.36	  16.67	
     20	  -1.87	  -0.18	  0.010	0.99882							#	   0.35	  17.07	
     21	  -1.90	  -0.07	  0.009	0.99879							#	   0.40	  16.31	
     22	  -1.54	  -0.07	  0.007	0.99880							#	   0.42	  16.82	
     23	  -1.84	  -0.22	  0.009	0.99870							#	   0.40	  17.53	
     24	  -1.35	  -0.35	  0.007	0.99883							#	   0.34	  17.63	
     25	  -1.68	  -0.50	  0.008	0.99876							#	   0.42	  17.47	
     26	  -1.63	  -0.15	  0.007	0.99886							#	   0.34	  15.96	
     27	  -1.80	   0.05	  0.010	0.99886							#	   0.32	  17.22	
     28	  -2.09	   0.01	  0.008	0.99868							#	   0.36	  16.31	
     29	  -1.86	  -0.22	  0.011	0.99881							#	   0.38	  16.67	
     30	  -1.57	   0.02	  0.002	0.99883							#	   0.36	  15.15	
     31	  -2.02	  -0.01	  0.006	0.99882							#	   0.39	  16.97	
     32	  -1.94	  -0.23	  0.012	0.99858							#	   0.41	  17.07	
     33	  -1.48	  -0.07	  0.010	0.99886							#	   0.40	  17.53	
