      1	   3.06	   1.30	 -0.002	0.99882							#	   0.43	  48.33	
      2	   3.85	   1.14	 -0.004	0.99872							#	   1.32	  45.35	
      3	   3.31	   0.68	 -0.016	0.99893							#	   0.96	  47.98	
      4	   3.50	   0.68	 -0.017	0.99913							#	   0.97	  45.40	
      5	   4.12	   0.27	 -0.019	0.99884							#	   1.16	  45.96	
      6	   2.98	   0.45	 -0.009	0.99885							#	   0.91	  50.51	
      7	   2.06	   0.12	 -0.017	0.99899							#	   0.82	  57.22	
      8	   1.67	  -0.64	 -0.025	0.99910							#	   0.87	  60.45	
      9	   1.13	  -0.18	 -0.019	0.99885							#	   0.81	  61.46	
     10	   1.65	   0.48	 -0.016	0.99870							#	   0.93	  62.63	
     11	   0.39	  -0.03	 -0.011	0.99858							#	   1.06	  65.05	
     12	   0.03	  -0.24	 -0.008	0.99850							#	   0.93	  62.58	
     13	  -0.40	  -0.07	 -0.009	0.99844							#	   0.99	  65.05	
     14	  -0.15	  -0.30	 -0.005	0.99851							#	   1.03	  63.59	
     15	   0.49	   0.48	 -0.013	0.99839							#	   1.13	  63.89	
     16	   0.28	   0.38	 -0.011	0.99824							#	   1.37	  61.87	
     17	  -0.30	   0.67	 -0.007	0.99826							#	   0.97	  58.74	
     18	   0.39	   0.79	 -0.000	0.99820							#	   1.44	  54.49	
     19	   0.07	   1.22	 -0.002	0.99785							#	   1.13	  53.43	
     20	  -0.43	   1.33	  0.008	0.99792							#	   1.51	  49.44	
     21	  -0.76	   1.81	  0.012	0.99770							#	   1.50	  48.89	
     22	  -1.21	   1.37	  0.009	0.99769							#	   1.45	  49.65	
     23	  -1.65	   1.87	  0.011	0.99778							#	   1.55	  50.45	
     24	  -0.78	   1.68	  0.015	0.99772							#	   2.00	  47.12	
     25	  -0.98	   1.57	  0.016	0.99729							#	   1.52	  47.53	
     26	  -1.74	   1.09	  0.007	0.99752							#	   1.52	  49.60	
     27	  -2.98	   0.37	  0.004	0.99763							#	   1.37	  42.53	
     28	  -3.18	   0.54	 -0.003	0.99759							#	   1.35	  41.67	
     29	  -2.20	  -0.16	  0.001	0.99764							#	   1.51	  49.14	
     30	  -1.44	   0.86	  0.001	0.99743							#	   1.32	  50.91	
     31	  -1.27	   1.84	  0.005	0.99730							#	   1.16	  46.87	
     32	  -2.06	   2.79	  0.011	0.99742							#	   1.44	  46.82	
     33	  -2.80	   3.04	  0.011	0.99765							#	   1.72	  47.83	
     34	  -2.84	   3.32	  0.008	0.99753							#	   1.50	  45.30	
     35	  -2.96	   4.37	  0.008	0.99748							#	   1.69	  43.74	
     36	  -2.61	   5.79	  0.008	0.99743							#	   1.74	  44.90	
     37	  -2.22	   7.96	  0.007	0.99765							#	   1.78	  40.81	
     38	  -1.81	   8.42	  0.010	0.99759							#	   1.08	  39.90	
     39	  -1.53	   8.04	  0.015	0.99761							#	   0.98	  43.38	
     40	  -1.84	   7.46	  0.009	0.99762							#	   0.86	  40.96	
     41	  -1.61	   5.83	  0.010	0.99758							#	   0.59	  43.99	
     42	  -1.56	   4.53	  0.012	0.99751							#	   0.45	  44.34	
     43	  -1.21	   3.68	  0.016	0.99727							#	   0.43	  44.14	
     44	  -0.40	   3.23	  0.018	0.99724							#	   0.46	  45.45	
     45	  -0.46	   2.99	  0.013	0.99717							#	   0.47	  43.03	
     46	   0.28	   2.30	  0.021	0.99715							#	   0.57	  48.54	
     47	   0.49	   1.36	  0.018	0.99709							#	   0.68	  49.14	
     48	  -0.46	   0.80	  0.009	0.99738							#	   0.64	  47.83	
     49	  -0.19	   0.32	  0.010	0.99706							#	   0.71	  50.30	
     50	   0.09	  -0.25	  0.005	0.99708							#	   0.74	  47.02	
     51	  -0.18	  -0.10	  0.001	0.99711							#	   0.75	  51.41	
     52	  -0.12	  -0.03	  0.000	0.99709							#	   0.74	  50.45	
     53	  -0.50	  -0.35	 -0.002	0.99707							#	   0.68	  53.79	
     54	  -1.46	  -0.44	 -0.004	0.99713							#	   0.69	  52.73	
     55	  -0.90	  -0.58	 -0.003	0.99744							#	   0.67	  52.02	
     56	  -0.71	  -0.03	 -0.000	0.99719							#	   0.75	  54.49	
     57	  -0.57	   0.10	 -0.006	0.99707							#	   0.86	  52.88	
     58	  -0.72	   0.16	  0.000	0.99722							#	   1.00	  52.37	
     59	  -1.48	   0.83	 -0.005	0.99727							#	   0.60	  51.62	
     60	  -1.35	   1.05	 -0.002	0.99729							#	   0.78	  50.15	
     61	  -0.72	   1.20	  0.008	0.99727							#	   0.63	  51.36	
     62	  -0.61	   1.85	  0.008	0.99711							#	   0.68	  49.85	
     63	  -0.47	   1.92	  0.013	0.99718							#	   0.63	  48.38	
     64	  -0.36	   2.21	  0.012	0.99699							#	   0.80	  46.77	
     65	  -0.48	   2.15	  0.011	0.99691							#	   0.74	  45.76	
     66	  -0.72	   2.44	  0.016	0.99670							#	   0.86	  43.43	
     67	  -0.50	   2.00	  0.021	0.99674							#	   0.74	  44.60	
     68	  -0.57	   2.05	  0.019	0.99659							#	   0.71	  44.39	
     69	  -0.45	   1.25	  0.017	0.99674							#	   0.68	  43.23	
     70	  -0.37	   0.83	  0.021	0.99718							#	   0.58	  42.78	
     71	  -0.46	   1.07	  0.017	0.99663							#	   0.77	  43.54	
     72	  -0.55	   0.70	  0.021	0.99671							#	   0.74	  44.55	
     73	  -0.56	   0.40	  0.014	0.99650							#	   0.83	  41.87	
     74	  -0.95	  -0.29	  0.022	0.99651							#	   0.96	  47.63	
     75	   0.28	  -0.28	  0.028	0.99668							#	   0.99	  45.15	
     76	   0.87	  -0.05	  0.029	0.99705							#	   1.00	  43.54	
     77	   1.12	   0.63	  0.022	0.99720							#	   0.98	  48.33	
     78	   0.62	   0.53	  0.021	0.99720							#	   0.85	  52.32	
     79	   0.25	   0.33	  0.022	0.99696							#	   0.67	  49.80	
     80	   0.62	   0.52	  0.019	0.99694							#	   0.73	  48.89	
     81	   0.74	   0.86	  0.021	0.99692							#	   0.71	  47.42	
     82	   1.22	   1.33	  0.017	0.99707							#	   0.79	  46.21	
     83	   1.90	   1.66	  0.015	0.99717							#	   1.11	  46.11	
     84	   2.19	   2.16	  0.016	0.99709							#	   1.10	  44.90	
     85	   2.62	   2.74	  0.017	0.99695							#	   1.11	  42.42	
     86	   3.36	   2.62	  0.012	0.99700							#	   1.19	  37.68	
     87	   3.74	   2.58	  0.012	0.99678							#	   1.10	  37.17	
     88	   4.02	   2.25	  0.007	0.99675							#	   1.38	  35.81	
     89	   4.62	   1.84	  0.009	0.99695							#	   1.45	  37.12	
     90	   5.46	   1.87	  0.014	0.99651							#	   1.59	  36.62	
     91	   4.39	   1.49	  0.009	0.99670							#	   1.10	  36.57	
     92	   5.34	   1.25	 -0.001	0.99657							#	   1.59	  34.90	
     93	   5.67	   1.18	  0.014	0.99664							#	   1.72	  36.11	
     94	   5.82	   1.56	  0.016	0.99686							#	   1.77	  35.35	
     95	   5.84	   1.26	  0.012	0.99715							#	   1.82	  35.86	
     96	   5.61	   0.09	 -0.003	0.99741							#	   1.93	  36.82	
     97	   5.10	  -0.95	 -0.005	0.99707							#	   1.55	  37.98	
     98	   4.36	  -0.68	 -0.006	0.99710							#	   1.46	  38.13	
     99	   5.29	  -0.49	 -0.001	0.99669							#	   1.51	  38.38	
    100	   4.93	   0.21	  0.007	0.99655							#	   1.34	  39.60	
    101	   4.12	   0.45	  0.008	0.99670							#	   1.16	  40.56	
    102	   4.19	   0.48	  0.008	0.99686							#	   1.13	  40.51	
    103	   4.15	   0.82	  0.016	0.99710							#	   1.28	  39.19	
    104	   5.22	   0.94	  0.006	0.99673							#	   1.59	  38.13	
    105	   5.16	   0.97	  0.008	0.99686							#	   1.73	  39.14	
    106	   5.27	   1.43	 -0.002	0.99672							#	   1.54	  38.08	
    107	   5.26	   2.03	  0.003	0.99638							#	   1.71	  36.67	
    108	   5.07	   2.11	  0.002	0.99642							#	   1.62	  34.90	
    109	   4.87	   2.49	  0.001	0.99629							#	   1.34	  36.82	
    110	   5.56	   2.75	  0.008	0.99623							#	   1.67	  36.77	
    111	   5.04	   3.12	 -0.000	0.99614							#	   1.46	  35.45	
    112	   5.04	   2.74	 -0.002	0.99628							#	   1.51	  35.66	
    113	   3.93	   3.54	  0.002	0.99608							#	   1.60	  34.19	
    114	   4.84	   4.02	  0.022	0.99620							#	   2.24	  30.10	
    115	   4.05	   3.63	  0.024	0.99595							#	   1.74	  36.11	
    116	   2.51	   1.90	  0.024	0.99633							#	   1.73	  33.79	
    117	   2.34	   0.78	  0.014	0.99682							#	   1.65	  35.15	
    118	   3.34	   1.28	  0.011	0.99667							#	   2.24	  42.12	
    119	   4.19	   2.47	  0.006	0.99709							#	   2.11	  42.27	
    120	   4.20	   2.92	 -0.004	0.99715							#	   2.44	  42.47	
    121	   5.26	   2.85	 -0.010	0.99750							#	   2.92	  47.78	
    122	   2.61	   1.71	  0.000	0.99723							#	   2.27	  41.62	
    123	   2.52	   1.08	  0.003	0.99783							#	   2.80	  37.68	
    124	   2.83	   1.72	 -0.010	0.99770							#	   3.10	  40.76	
    125	   2.58	   2.49	 -0.007	0.99726							#	   2.76	  41.72	
    126	   3.05	   2.76	 -0.009	0.99730							#	   2.65	  41.77	
    127	   3.49	   2.76	 -0.006	0.99680							#	   3.09	  38.03	
    128	   3.46	   2.42	 -0.006	0.99688							#	   2.49	  41.16	
    129	   3.82	   2.55	 -0.014	0.99624							#	   2.36	  26.16	
    130	   3.96	   1.92	 -0.014	0.99622							#	   2.50	  27.07	
    131	   4.22	   1.79	 -0.010	0.99613							#	   2.45	  29.49	
    132	   4.61	   1.18	 -0.011	0.99611							#	   2.73	  27.17	
    133	   5.11	   0.72	 -0.007	0.99612							#	   2.80	  30.45	
    134	   5.26	   0.18	 -0.006	0.99607							#	   2.80	  31.97	
    135	   3.45	  -0.43	 -0.016	0.99618							#	   2.70	  30.35	
    136	   3.25	  -1.86	 -0.012	0.99572							#	   2.88	  28.89	
    137	   2.82	  -3.34	  0.001	0.99577							#	   3.15	  30.20	
    138	   3.59	  -3.30	 -0.009	0.99606							#	   3.09	  30.86	
    139	   3.72	  -2.99	 -0.004	0.99594							#	   2.77	  32.32	
    140	   2.56	  -3.04	 -0.003	0.99597							#	   2.45	  30.10	
    141	   1.36	  -2.35	 -0.012	0.99566							#	   2.65	  30.00	
    142	   0.79	  -1.43	 -0.017	0.99554							#	   2.57	  24.09	
    143	   1.86	  -1.61	 -0.011	0.99561							#	   2.85	  30.00	
    144	   1.73	  -0.75	 -0.018	0.99544							#	   3.43	  24.19	
    145	   2.00	  -0.59	 -0.011	0.99564							#	   3.85	  24.55	
    146	   1.59	   0.15	 -0.013	0.99568							#	   2.88	  25.20	
    147	   2.06	   0.97	 -0.005	0.99570							#	   2.57	  27.63	
    148	   1.72	   1.51	  0.003	0.99579							#	   1.81	  31.62	
    149	   1.49	   1.99	  0.006	0.99579							#	   0.67	  31.97	
    150	   1.32	   2.32	  0.004	0.99537							#	   0.45	  27.58	
    151	   1.19	   2.72	  0.003	0.99528							#	   0.20	  27.83	
    152	   1.46	   3.07	  0.007	0.99492							#	   0.27	  27.37	
    153	   0.80	   2.90	  0.016	0.99493							#	   0.31	  27.47	
    154	   0.35	   2.18	  0.014	0.99491							#	   0.43	  25.91	
    155	  -0.61	   3.04	  0.017	0.99491							#	   0.58	  26.57	
    156	   0.05	   2.66	  0.038	0.99488							#	   1.11	  32.37	
    157	  -1.00	   0.76	  0.025	0.99495							#	   0.72	  31.52	
    158	  -1.05	  -1.33	  0.012	0.99677							#	   0.64	  35.20	
    159	  -0.21	  -2.15	  0.013	0.99757							#	   0.70	  37.37	
    160	   0.85	  -2.14	  0.007	0.99703							#	   0.74	  38.54	
    161	   1.10	  -1.19	 -0.002	0.99733							#	   0.73	  36.21	
    162	   1.03	  -0.49	  0.001	0.99755							#	   0.97	  40.96	
    163	   0.66	  -0.34	  0.011	0.99732							#	   0.78	  42.98	
    164	   0.00	  -0.82	  0.012	0.99723							#	   1.15	  43.18	
    165	   0.42	  -0.72	  0.009	0.99712							#	   0.80	  44.75	
    166	   0.85	  -0.54	  0.004	0.99756							#	   0.64	  43.03	
    167	   1.05	  -0.24	  0.002	0.99728							#	   0.64	  40.20	
    168	   1.61	   0.65	  0.011	0.99691							#	   0.78	  39.04	
    169	   2.08	   0.90	  0.013	0.99698							#	   1.01	  33.94	
    170	   2.00	   1.30	  0.012	0.99691							#	   1.00	  33.28	
    171	   1.91	   1.56	  0.001	0.99697							#	   1.04	  30.51	
    172	   1.68	   1.30	 -0.009	0.99725							#	   0.88	  28.03	
