      1	  -0.14	   0.16	 -0.003	0.99996							#	   0.04	  28.94	
      2	  -0.18	   0.14	  0.002	0.99991							#	   0.14	  28.08	
      3	  -0.31	   0.16	  0.001	0.99985							#	   0.11	  28.59	
      4	  -0.32	   0.06	 -0.001	0.99982							#	   0.11	  27.78	
      5	  -0.35	   0.94	  0.001	0.99978							#	   0.14	  26.46	
      6	  -0.16	   0.49	 -0.004	0.99990							#	   0.13	  28.38	
      7	  -0.29	  -0.06	 -0.001	0.99980							#	   0.12	  27.37	
      8	   0.45	  -0.11	  0.000	0.99989							#	   0.14	  27.53	
      9	   0.06	   0.14	  0.004	0.99987							#	   0.12	  29.44	
     10	  -0.10	  -0.05	  0.000	0.99979							#	   0.13	  29.09	
     11	  -0.22	   0.20	  0.002	0.99992							#	   0.12	  26.67	
     12	  -0.13	   0.16	  0.001	0.99986							#	   0.12	  28.54	
     13	  -0.03	   0.58	  0.006	0.99996							#	   0.14	  27.32	
     14	  -0.07	   0.62	  0.007	0.99993							#	   0.16	  28.89	
     15	   0.29	   0.53	  0.004	0.99996							#	   0.12	  27.02	
     16	   0.03	   0.52	  0.007	0.99999							#	   0.11	  28.48	
     17	  -0.01	   0.58	 -0.002	0.99997							#	   0.10	  28.33	
     18	  -0.17	   0.37	 -0.003	0.99984							#	   0.12	  29.75	
     19	  -0.02	   0.17	 -0.004	0.99990							#	   0.17	  29.04	
     20	  -0.21	   0.29	 -0.004	0.99984							#	   0.12	  28.33	
     21	   0.20	   0.34	 -0.001	0.99998							#	   0.14	  27.88	
     22	   0.04	   0.28	  0.000	0.99991							#	   0.12	  29.85	
     23	  -0.28	   0.28	 -0.002	0.99985							#	   0.13	  28.89	
     24	   0.02	   0.34	 -0.002	0.99989							#	   0.10	  29.60	
     25	  -0.05	   0.30	 -0.001	0.99986							#	   0.12	  28.89	
     26	  -0.08	   0.30	 -0.001	0.99989							#	   0.15	  29.34	
     27	  -0.15	   0.19	 -0.004	0.99990							#	   0.13	  29.55	
     28	  -0.15	  -0.07	 -0.001	0.99982							#	   0.15	  28.59	
     29	  -0.00	   0.09	 -0.001	0.99990							#	   0.12	  28.54	
     30	   0.03	   0.24	 -0.001	0.99986							#	   0.14	  27.88	
     31	  -0.19	   0.14	  0.007	0.99994							#	   0.14	  28.43	
     32	  -0.34	  -0.15	 -0.001	0.99977							#	   0.12	  29.29	
     33	   0.05	   0.13	  0.002	0.99983							#	   0.12	  29.19	
     34	   0.21	   0.05	  0.006	1.00000							#	   0.15	  27.53	
     35	  -0.06	  -0.13	  0.003	0.99993							#	   0.12	  28.99	
     36	  -0.15	   0.19	  0.003	0.99982							#	   0.18	  29.60	
     37	   0.12	   0.03	  0.003	1.00002							#	   0.15	  27.42	
     38	  -0.02	   0.40	  0.001	0.99971							#	   0.14	  28.23	
     39	   0.03	   0.35	 -0.004	0.99998							#	   0.16	  29.24	
     40	   0.05	   0.30	 -0.003	0.99989							#	   0.11	  28.03	
     41	  -0.17	   0.12	 -0.003	0.99985							#	   0.13	  28.13	
     42	   0.16	   0.01	 -0.001	0.99988							#	   0.15	  29.19	
     43	  -0.14	   0.21	 -0.001	0.99997							#	   0.13	  28.13	
     44	  -0.29	   0.11	  0.002	0.99978							#	   0.13	  29.80	
     45	   0.04	   0.23	 -0.001	0.99996							#	   0.15	  28.69	
     46	  -0.03	  -0.06	 -0.003	0.99982							#	   0.14	  28.74	
     47	  -0.03	  -0.04	 -0.003	0.99983							#	   0.14	  29.04	
     48	   0.45	   0.05	 -0.002	0.99993							#	   0.10	  27.37	
     49	  -0.16	   0.00	 -0.003	0.99979							#	   0.16	  28.08	
     50	  -0.10	  -0.03	 -0.001	0.99994							#	   0.13	  28.64	
     51	  -0.14	  -0.17	  0.001	0.99979							#	   0.13	  29.14	
     52	  -0.11	  -0.02	 -0.000	0.99978							#	   0.14	  27.42	
     53	  -0.13	   0.16	  0.002	0.99991							#	   0.16	  27.88	
     54	   0.06	  -0.05	  0.002	0.99989							#	   0.14	  28.23	
     55	  -0.02	   0.24	 -0.003	0.99989							#	   0.14	  28.89	
     56	  -0.10	  -0.17	 -0.002	0.99985							#	   0.13	  27.58	
     57	  -0.06	   0.04	  0.003	0.99991							#	   0.13	  28.38	
     58	  -0.05	   0.08	  0.000	0.99986							#	   0.13	  29.75	
     59	   0.06	  -0.12	  0.002	0.99987							#	   0.12	  27.42	
     60	  -0.15	  -0.16	  0.003	0.99974							#	   0.14	  25.76	
     61	  -0.21	  -0.15	  0.007	0.99982							#	   0.12	  28.48	
     62	   0.09	   0.00	  0.002	0.99987							#	   0.16	  27.42	
     63	  -0.07	  -0.05	 -0.002	0.99986							#	   0.12	  28.38	
     64	  -0.20	  -0.19	 -0.001	0.99988							#	   0.12	  27.88	
     65	   0.12	   0.09	 -0.003	0.99986							#	   0.11	  27.37	
     66	   0.02	   0.22	 -0.003	0.99985							#	   0.14	  28.54	
     67	  -0.11	   0.19	 -0.002	0.99988							#	   0.11	  28.94	
     68	  -0.39	   0.07	 -0.000	0.99983							#	   0.13	  27.63	
     69	   0.15	  -0.13	 -0.002	0.99987							#	   0.11	  28.48	
     70	  -0.06	  -0.00	  0.000	0.99986							#	   0.10	  28.48	
     71	  -0.41	   0.32	  0.004	0.99984							#	   0.12	  27.68	
     72	  -0.44	   0.01	 -0.003	0.99982							#	   0.12	  26.72	
     73	  -0.55	   0.21	 -0.002	0.99978							#	   0.13	  27.78	
     74	   0.26	   0.03	  0.005	0.99990							#	   0.12	  26.46	
     75	   0.30	   0.08	  0.005	0.99986							#	   0.12	  26.97	
     76	  -0.08	   0.32	  0.003	0.99991							#	   0.13	  27.12	
     77	  -0.02	   0.19	 -0.002	0.99989							#	   0.15	  27.98	
     78	   0.23	   0.07	  0.000	1.00001							#	   0.12	  25.86	
     79	  -0.11	   0.31	  0.007	0.99982							#	   0.12	  27.47	
     80	  -0.07	  -0.13	  0.002	0.99988							#	   0.13	  26.92	
     81	  -0.12	   0.07	 -0.002	0.99982							#	   0.12	  28.54	
     82	  -0.29	  -0.34	 -0.004	0.99986							#	   0.13	  26.97	
     83	  -0.33	  -0.36	  0.007	0.99969							#	   0.17	  27.27	
     84	  -0.23	  -0.41	 -0.005	0.99975							#	   0.14	  29.95	
     85	  -0.30	  -0.27	 -0.005	0.99976							#	   0.16	  28.94	
     86	   0.12	  -0.37	  0.001	0.99987							#	   0.13	  29.39	
     87	  -0.05	  -0.34	 -0.000	0.99978							#	   0.12	  28.03	
