      1	  -1.08	  -1.66	 -0.003	0.99937							#	   0.03	  26.67	
      2	  -2.47	   2.28	 -0.013	0.99732							#	   0.25	  35.30	
      3	  -0.59	  -2.09	  0.018	0.99763							#	   0.19	  17.68	
      4	  -1.41	  -0.05	  0.011	0.99680							#	   0.18	  26.06	
      5	  -3.88	   0.24	  0.002	0.99946							#	   0.10	  34.95	
      6	  -4.07	   0.69	 -0.003	0.99998							#	   0.12	  32.88	
      7	  -3.09	   0.70	 -0.034	1.00019							#	   0.07	  20.20	
      8	   1.00	  -0.03	 -0.002	0.99953							#	   0.05	  24.70	
      9	  -2.48	  -1.46	 -0.010	0.99973							#	   0.13	  32.02	
     10	  -0.77	  -0.86	  0.009	1.00249							#	   0.11	  14.85	
     11	  -2.38	   0.11	  0.004	1.00239							#	   0.13	  22.78	
     12	  -1.31	  -2.24	 -0.029	1.00336							#	   0.35	  17.83	
     13	   0.61	  -0.05	 -0.013	1.00222							#	   0.12	  21.11	
     14	   0.71	   0.42	  0.006	1.00092							#	   0.07	  26.87	
     15	   1.81	  -0.04	 -0.006	0.99937							#	  12.94	  12.02	
     16	  -1.35	  -2.57	 -0.019	1.00054							#	   2.34	  17.12	
     17	   0.01	  -1.44	 -0.002	0.99998							#	   0.03	  22.42	
     18	  -2.56	  -3.66	 -0.004	0.99970							#	   0.09	  24.60	
     19	   3.12	  -1.00	 -0.008	0.99968							#	   0.03	  21.82	
     20	   2.93	  -2.50	  0.000	1.00021							#	   0.06	  21.57	
     21	   4.00	  -2.38	 -0.003	0.99983							#	   0.07	  21.82	
     22	   5.42	  -3.36	 -0.004	0.99967							#	   0.51	  21.11	
     23	   6.86	  -2.83	 -0.005	0.99987							#	   0.50	  22.12	
     24	   4.99	  -1.75	  0.000	0.99965							#	   0.28	  26.67	
     25	   5.36	  -1.73	  0.014	1.00014							#	   0.29	  16.62	
     26	   6.79	  -0.57	 -0.006	0.99935							#	   0.36	  12.02	
     27	   4.76	  -4.47	  0.008	0.99963							#	   0.65	  24.75	
     28	   0.25	  -1.47	 -0.008	0.99997							#	   0.09	  26.16	
     29	   6.34	  -1.83	 -0.008	0.99984							#	   0.36	  18.54	
     30	   6.34	  -0.62	 -0.004	0.99984							#	   0.28	  22.93	
     31	   6.59	  -1.47	 -0.000	0.99994							#	   0.33	  27.83	
     32	   3.70	  -2.62	 -0.016	0.99988							#	   0.32	  33.28	
     33	   6.79	  -2.60	  0.003	0.99987							#	   0.47	  25.91	
     34	   4.48	  -0.80	 -0.019	0.99974							#	   0.17	  27.58	
     35	   4.25	  -2.13	  0.005	1.00006							#	   0.27	  24.49	
     36	   6.38	  -0.49	 -0.008	0.99985							#	   0.25	  29.49	
     37	   3.88	  -2.44	 -0.008	0.99987							#	   0.26	  29.44	
     38	   5.10	  -1.43	 -0.010	1.00041							#	   0.22	  26.82	
     39	   5.00	   1.42	 -0.018	0.99966							#	   0.17	  28.38	
     40	   4.49	  -5.09	  0.006	0.99978							#	   0.68	  19.90	
     41	   4.78	  -0.77	 -0.021	0.99963							#	   0.17	  28.69	
     42	   4.61	  -1.09	 -0.008	0.99943							#	   0.18	  24.95	
     43	   0.19	  -3.59	 -0.005	0.99886							#	   0.35	  18.38	
     44	   0.68	   0.90	  0.011	0.99996							#	   0.08	  25.96	
     45	   5.20	  -4.48	 -0.034	0.99983							#	   0.68	   9.80	
     46	   5.84	  -1.66	  0.053	1.00006							#	   0.42	  14.90	
     47	   4.30	  -0.72	  0.004	0.99938							#	   0.16	  19.90	
     48									skipped		#	  17.63	   6.11	
     49	  11.24	   6.91	 -0.035	0.99952							#	   2.23	   9.44	
     50	   9.36	   4.52	  0.029	0.99958							#	   0.18	  16.92	
     51	   4.33	   5.07	 -0.024	0.99996							#	   0.62	  15.35	
     52	   5.04	   1.91	 -0.039	0.99917							#	   0.38	  12.98	
     53	   4.39	   1.03	  0.009	0.99937							#	   0.24	  16.36	
     54	   2.89	   3.07	  0.021	1.00021							#	   0.11	  22.53	
     55	   0.12	  -0.37	  0.034	0.99999							#	   0.82	  22.27	
