      1	   1.19	   4.17	  0.016	0.99999	   0.73	   3.65	  0.003	0.99927			#	   0.18	  40.54	
      2	   0.60	   5.29	  0.023	1.00010	   1.40	   4.42	  0.015	0.99915			#	   0.75	  35.59	
      3	  -0.57	   5.69	  0.024	0.99979	  -0.11	   6.01	  0.020	0.99892			#	   1.00	  35.59	
      4	  -2.80	   4.83	  0.017	0.99986	  -1.35	   4.74	  0.034	0.99886			#	   0.72	  34.85	
      5	  -3.87	   5.02	  0.002	0.99973	  -3.72	   4.34	  0.049	0.99877			#	   1.05	  34.68	
      6	  -2.80	   5.38	 -0.028	0.99981	  -3.27	   5.13	  0.000	0.99876			#	   0.70	  34.16	
      7	  -0.51	   4.97	 -0.020	0.99987	  -1.71	   4.93	 -0.027	0.99903			#	   0.68	  35.68	
      8	   1.16	   5.02	 -0.011	0.99996	   1.06	   4.85	 -0.028	0.99914			#	   0.87	  35.24	
      9	   0.38	   4.77	 -0.003	1.00010	   0.82	   4.82	  0.001	0.99928			#	   0.79	  38.54	
     10	  -0.60	   4.64	  0.007	0.99990	   0.05	   4.45	  0.007	0.99932			#	   0.62	  36.41	
     11	  -2.98	   4.50	  0.004	0.99960	  -1.66	   4.40	  0.021	0.99887			#	   0.93	  33.59	
     12	  -4.66	   3.43	  0.013	0.99976	  -4.17	   3.65	  0.043	0.99900			#	   1.22	  32.25	
     13	  -4.43	   2.64	  0.023	0.99979	  -4.44	   2.58	  0.052	0.99920			#	   0.83	  32.90	
     14	  -4.16	   2.80	  0.021	0.99978	  -4.39	   2.29	  0.066	0.99919			#	   0.79	  33.07	
     15	  -2.45	   2.02	  0.026	0.99989	  -3.43	   2.35	  0.050	0.99941			#	   0.39	  34.59	
     16	   0.03	   1.80	  0.025	1.00006	  -0.94	   1.47	  0.029	0.99971			#	   0.23	  37.89	
     17	   0.67	   1.66	  0.017	1.00005	   0.85	   1.93	  0.011	0.99977			#	   0.26	  37.54	
     18	  -0.64	   0.77	  0.003	1.00021	   0.46	   0.97	  0.013	0.99960			#	   0.23	  37.24	
     19	  -2.69	   1.44	 -0.016	1.00002	  -2.13	   0.70	  0.012	0.99996			#	   0.46	  34.20	
     20	  -2.29	   1.30	 -0.013	0.99982	  -2.69	   1.40	  0.003	0.99931			#	   0.57	  32.77	
     21	  -0.51	   0.70	 -0.019	0.99987	  -1.22	   0.96	 -0.008	0.99963			#	   0.28	  37.46	
     22	   0.25	   0.25	 -0.021	1.00000	   0.22	   0.28	 -0.022	0.99992			#	   0.26	  38.06	
